POP_0~19,POP_20~34,POP_35~64,POP_65,POPDensity,HHD_Ratio,TAX,NUM_FB,APT_Ratio,Year,Jongno,Jung,Yongsan,Seongdong,Gwangjin,Dongdaemun,Jungnang,Seongbuk,Gangbuk,Dobong,Nowon,Eunpyeong,Seodaemun,Mapo,Yangcheon,Gangseo,Guro,Geumcheon,Yeongdeungpo,Dongjak,Gwanak,Seocho,Gangnam,Songpa,Gangdong,MWSPP
16858.00000 ,38920.00000 ,65911.00000 ,28764.00000 ,6292.00000 ,0.52351 ,1121354.00000 ,9686.00000 ,0.34662 ,2023.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.70487 
17672.00000 ,39054.00000 ,67527.00000 ,27958.00000 ,6365.00000 ,0.51955 ,1260463.00000 ,9645.00000 ,0.34016 ,2022.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.70899 
18229.00000 ,38180.00000 ,69562.00000 ,27818.00000 ,6431.00000 ,0.51510 ,1174502.00000 ,9428.00000 ,0.33646 ,2021.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.68786 
19517.00000 ,38884.00000 ,72088.00000 ,28507.00000 ,6649.00000 ,0.51137 ,974064.00000 ,9460.00000 ,0.33479 ,2020.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.72334 
21277.00000 ,39559.00000 ,73514.00000 ,27519.00000 ,6769.00000 ,0.49652 ,930913.00000 ,9440.00000 ,0.32924 ,2019.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.79892 
22179.00000 ,39439.00000 ,74666.00000 ,26742.00000 ,6817.00000 ,0.48840 ,881612.00000 ,9427.00000 ,0.31774 ,2018.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.85076 
23236.00000 ,39505.00000 ,75334.00000 ,26182.00000 ,6869.00000 ,0.48291 ,773576.00000 ,9194.00000 ,0.31684 ,2017.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.97971 
23690.00000 ,38406.00000 ,74735.00000 ,25091.00000 ,6771.00000 ,0.48113 ,694353.00000 ,7936.00000 ,0.28613 ,2016.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.18841 
24651.00000 ,38865.00000 ,75414.00000 ,24892.00000 ,6851.00000 ,0.47535 ,709795.00000 ,8743.00000 ,0.28822 ,2015.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.82351 
25676.00000 ,38958.00000 ,76173.00000 ,24537.00000 ,6914.00000 ,0.47120 ,614415.00000 ,8672.00000 ,0.28633 ,2014.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.91723 
26886.00000 ,39807.00000 ,77177.00000 ,23997.00000 ,7022.00000 ,0.46489 ,597240.00000 ,8264.00000 ,0.27865 ,2013.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.87868 
28604.00000 ,40911.00000 ,79765.00000 ,23868.00000 ,7243.00000 ,0.47489 ,556011.00000 ,8078.00000 ,0.27004 ,2012.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.78230 
30273.00000 ,42064.00000 ,82143.00000 ,22939.00000 ,7421.00000 ,0.47819 ,521952.00000 ,7898.00000 ,0.26886 ,2011.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.99632 
31647.00000 ,42675.00000 ,82582.00000 ,22458.00000 ,7502.00000 ,0.48584 ,473661.00000 ,7729.00000 ,0.26764 ,2010.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00364 
12998.00000 ,34035.00000 ,58840.00000 ,25920.00000 ,13232.00000 ,0.53341 ,1900253.00000 ,8911.00000 ,0.63646 ,2023.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.93365 
13416.00000 ,33202.00000 ,59112.00000 ,25055.00000 ,13131.00000 ,0.52193 ,1981255.00000 ,8827.00000 ,0.62182 ,2022.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.93797 
13784.00000 ,32795.00000 ,60816.00000 ,24392.00000 ,13231.00000 ,0.51563 ,1751218.00000 ,9349.00000 ,0.62211 ,2021.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.97323 
14661.00000 ,32774.00000 ,62705.00000 ,24495.00000 ,13517.00000 ,0.50686 ,1614728.00000 ,9304.00000 ,0.61803 ,2020.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.96267 
15979.00000 ,33159.00000 ,64075.00000 ,23275.00000 ,13704.00000 ,0.49521 ,1600279.00000 ,9259.00000 ,0.61846 ,2019.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.25886 
16537.00000 ,32549.00000 ,64542.00000 ,22005.00000 ,13618.00000 ,0.48506 ,1377052.00000 ,9045.00000 ,0.60774 ,2018.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.25089 
17201.00000 ,31659.00000 ,64349.00000 ,21384.00000 ,13514.00000 ,0.47747 ,1233873.00000 ,8863.00000 ,0.60422 ,2017.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.46624 
17799.00000 ,31681.00000 ,64323.00000 ,20606.00000 ,13494.00000 ,0.47557 ,1215378.00000 ,8713.00000 ,0.59834 ,2016.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.24291 
18173.00000 ,31686.00000 ,64168.00000 ,20302.00000 ,13486.00000 ,0.46889 ,1203256.00000 ,8464.00000 ,0.59197 ,2015.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.23095 
19136.00000 ,32215.00000 ,64916.00000 ,19960.00000 ,13677.00000 ,0.46603 ,972340.00000 ,8339.00000 ,0.58702 ,2014.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.24557 
20287.00000 ,32959.00000 ,65398.00000 ,19346.00000 ,13854.00000 ,0.46137 ,1108277.00000 ,8095.00000 ,0.57218 ,2013.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.19639 
21489.00000 ,33615.00000 ,66828.00000 ,18875.00000 ,14136.00000 ,0.46558 ,1228347.00000 ,7901.00000 ,0.56829 ,2012.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.48153 
22453.00000 ,33320.00000 ,67695.00000 ,18099.00000 ,14212.00000 ,0.46814 ,1067481.00000 ,7708.00000 ,0.56526 ,2011.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.62642 
22960.00000 ,33634.00000 ,67102.00000 ,17504.00000 ,14177.00000 ,0.47332 ,916248.00000 ,7798.00000 ,0.53302 ,2010.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.60050 
27132.00000 ,54916.00000 ,105311.00000 ,39747.00000 ,10386.00000 ,0.49461 ,1082208.00000 ,5510.00000 ,0.51208 ,2023.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.65141 
28748.00000 ,56669.00000 ,108830.00000 ,39037.00000 ,10668.00000 ,0.49183 ,1152898.00000 ,6529.00000 ,0.51617 ,2022.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.66965 
29847.00000 ,56418.00000 ,111950.00000 ,39070.00000 ,10852.00000 ,0.48790 ,1162854.00000 ,6270.00000 ,0.51005 ,2021.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.68560 
31504.00000 ,56882.00000 ,116012.00000 ,40247.00000 ,11188.00000 ,0.48410 ,982764.00000 ,6215.00000 ,0.50543 ,2020.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.67740 
33152.00000 ,57038.00000 ,116204.00000 ,38791.00000 ,11213.00000 ,0.47348 ,701010.00000 ,6156.00000 ,0.49930 ,2019.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.66798 
34430.00000 ,56446.00000 ,116574.00000 ,37640.00000 ,11209.00000 ,0.46633 ,675495.00000 ,5923.00000 ,0.49844 ,2018.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.63409 
35891.00000 ,55349.00000 ,116322.00000 ,36882.00000 ,11179.00000 ,0.45992 ,722093.00000 ,5411.00000 ,0.49958 ,2017.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.64140 
37629.00000 ,54836.00000 ,116722.00000 ,35915.00000 ,11209.00000 ,0.45148 ,580942.00000 ,5440.00000 ,0.49825 ,2016.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.63276 
39213.00000 ,56002.00000 ,116979.00000 ,35715.00000 ,11337.00000 ,0.44940 ,519881.00000 ,5188.00000 ,0.49974 ,2015.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.59553 
40607.00000 ,57478.00000 ,116933.00000 ,34896.00000 ,11428.00000 ,0.44839 ,476093.00000 ,4848.00000 ,0.49702 ,2014.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.63608 
42349.00000 ,58591.00000 ,116968.00000 ,34017.00000 ,11520.00000 ,0.44412 ,401842.00000 ,4558.00000 ,0.49872 ,2013.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.63741 
43766.00000 ,60085.00000 ,118416.00000 ,33027.00000 ,11674.00000 ,0.45021 ,418189.00000 ,4147.00000 ,0.49552 ,2012.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.70055 
45404.00000 ,61809.00000 ,120238.00000 ,31837.00000 ,11857.00000 ,0.46131 ,452191.00000 ,4371.00000 ,0.49590 ,2011.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.72514 
45779.00000 ,61900.00000 ,118468.00000 ,30996.00000 ,11759.00000 ,0.47404 ,385049.00000 ,4154.00000 ,0.48762 ,2010.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.15221 
35423.00000 ,69169.00000 ,130712.00000 ,49462.00000 ,16930.00000 ,0.44313 ,768580.00000 ,5512.00000 ,0.74728 ,2023.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.68965 
37341.00000 ,69598.00000 ,133575.00000 ,47720.00000 ,17136.00000 ,0.43625 ,820417.00000 ,5265.00000 ,0.75077 ,2022.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.57355 
38634.00000 ,70282.00000 ,137376.00000 ,46380.00000 ,17359.00000 ,0.42950 ,785000.00000 ,5264.00000 ,0.74797 ,2021.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.54911 
40876.00000 ,72258.00000 ,141768.00000 ,45603.00000 ,17822.00000 ,0.42224 ,722892.00000 ,5262.00000 ,0.74001 ,2020.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.56901 
44259.00000 ,74401.00000 ,146372.00000 ,43947.00000 ,18327.00000 ,0.40877 ,527933.00000 ,4906.00000 ,0.73660 ,2019.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.59620 
46785.00000 ,76153.00000 ,150758.00000 ,42767.00000 ,18771.00000 ,0.40041 ,510535.00000 ,4449.00000 ,0.72841 ,2018.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.60550 
47999.00000 ,74874.00000 ,148565.00000 ,41273.00000 ,18551.00000 ,0.38975 ,493312.00000 ,4453.00000 ,0.72689 ,2017.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.58556 
48774.00000 ,73382.00000 ,145743.00000 ,39262.00000 ,18218.00000 ,0.38312 ,392879.00000 ,4196.00000 ,0.71067 ,2016.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.53970 
49946.00000 ,73308.00000 ,143647.00000 ,38164.00000 ,18093.00000 ,0.37951 ,360271.00000 ,3928.00000 ,0.72064 ,2015.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.53439 
51145.00000 ,73830.00000 ,142232.00000 ,36684.00000 ,18028.00000 ,0.37855 ,319455.00000 ,3883.00000 ,0.69760 ,2014.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.58955 
53455.00000 ,75610.00000 ,142085.00000 ,35421.00000 ,18190.00000 ,0.37651 ,265544.00000 ,3739.00000 ,0.68656 ,2013.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.58689 
